,class,anno_key,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
21577,2,Walking,215.2814978,-5.188360748,-8.11103302,1.163680115,9.698561508
21578,2,Walking,215.2914718,-5.342689819,-8.052804108,1.244062958,9.743699562
21579,2,Walking,215.3014448,-5.470523987,-8.016579437,1.329385529,9.795889161
21580,2,Walking,215.3114177,-5.539530487,-7.998167725,1.372944946,9.825582059
21581,2,Walking,215.3213907,-5.492677917,-8.016729126,1.309027863,9.805662167
21582,2,Walking,215.3313637,-5.415588226,-8.076754303,1.210233307,9.799347966
21583,2,Walking,215.3413378,-5.350922699,-8.130642242,1.169667664,9.803460585
21584,2,Walking,215.3513108,-5.283862152,-8.160879364,1.120420074,9.786444318
21585,2,Walking,215.3612838,-5.210814056,-8.157286835,1.026415558,9.733829695
21586,2,Walking,215.3712568,-5.114264832,-8.127049713,0.9921368408,9.653443806
21587,2,Walking,215.3812298,-5.041216736,-8.132887573,1.048120422,9.625813362
21588,2,Walking,215.3912038,-4.998705139,-8.182733917,1.14197525,9.656515671
21589,2,Walking,215.4011768,-4.935087433,-8.216862946,1.198108521,9.659574973
21590,2,Walking,215.4111498,-4.865033112,-8.306825867,1.124311981,9.692057603
21591,2,Walking,215.4211228,-4.819827118,-8.407716064,1.044827271,9.74741437
21592,2,Walking,215.4310958,-4.811743927,-8.494385834,0.9945318604,9.813081266
21593,2,Walking,215.4410698,-4.773872681,-8.540639648,0.9577084351,9.831052407
21594,2,Walking,215.4510428,-4.741090851,-8.59198288,0.9497749329,9.859116831
21595,2,Walking,215.4610157,-4.72597229,-8.601562958,0.9220825195,9.857582644
21596,2,Walking,215.4709887,-4.749473419,-8.58255249,0.8680448914,9.847395947
21597,2,Walking,215.4809617,-4.802163849,-8.555907898,0.8077203369,9.844630503
21598,2,Walking,215.4909358,-4.872517548,-8.520431671,0.8589138794,9.852761855
21599,2,Walking,215.5009088,-4.937632141,-8.443641357,0.9445358276,9.82687328
21600,2,Walking,215.5108818,-4.970114594,-8.335566101,0.9524693298,9.751456256
21601,2,Walking,215.5208548,-4.996160431,-8.252488861,0.9645941162,9.695134515
21602,2,Walking,215.5308278,-5.075495453,-8.201894073,0.9307644653,9.690100256
21603,2,Walking,215.5408018,-5.171595612,-8.145910492,0.9171427917,9.692389273
21604,2,Walking,215.5507748,-5.301824799,-8.090076599,1.000669098,9.72419787
21605,2,Walking,215.5607478,-5.44088562,-8.012837219,1.11158844,9.749073058
21606,2,Walking,215.5707208,-5.540428619,-7.980654144,1.132095795,9.781044461
21607,2,Walking,215.5806938,-5.628595276,-7.976013794,1.090781708,9.822814543
21608,2,Walking,215.5906678,-5.68427948,-7.958500214,1.135987701,9.845772032
21609,2,Walking,215.6006405,-5.68547699,-7.939489746,1.099164276,9.82691753
21610,2,Walking,215.6106135,-5.61407547,-7.948920135,1.043330383,9.787324098
21611,2,Walking,215.6205865,-5.495971069,-7.973918152,1.029559021,9.739048232
21612,2,Walking,215.6305595,-5.392685852,-7.986042938,1.030307465,9.691206116
21613,2,Walking,215.6405335,-5.301226044,-8.00220932,1.059945831,9.657216821
21614,2,Walking,215.6505065,-5.256169739,-8.029302979,1.056353302,9.654683265
21615,2,Walking,215.6604795,-5.227878571,-8.096064148,1.017883301,9.690874855
21616,2,Walking,215.6704525,-5.200036469,-8.172854462,0.9877958679,9.737128427
21617,2,Walking,215.6804255,-5.160518646,-8.247698822,1.019679565,9.782394133
21618,2,Walking,215.6903995,-5.143154755,-8.299191742,1.073118439,9.822433893
21619,2,Walking,215.7003725,-5.137316895,-8.329728241,1.044677582,9.842141469
21620,2,Walking,215.7103455,-5.080884247,-8.324189758,1.02387085,9.805907983
21621,2,Walking,215.7203185,-5.012775879,-8.315208435,0.9883946228,9.759484477
21622,2,Walking,215.7302915,-4.956792297,-8.330925751,0.8922944641,9.735004014
21623,2,Walking,215.7402655,-4.91323288,-8.355025635,0.8360115051,9.728577796
21624,2,Walking,215.7502385,-4.852159882,-8.376880188,0.772842865,9.711481004
21625,2,Walking,215.7602115,-4.766238556,-8.455466766,0.8758287048,9.745718246
21626,2,Walking,215.7701845,-4.68271225,-8.575217743,1.01099762,9.82264066
21627,2,Walking,215.7801575,-4.658762054,-8.676107941,1.049766998,9.903581354
21628,2,Walking,215.7901315,-4.709207153,-8.716673584,1.077758789,9.965871482
21629,2,Walking,215.8001045,-4.794529724,-8.647816772,1.056652679,9.944283036
21630,2,Walking,215.8100775,-4.828359375,-8.537346497,1.038390656,9.862940465
21631,2,Walking,215.8200505,-4.797822876,-8.444389801,1.044078827,9.768158683
21632,2,Walking,215.8300235,-4.743934937,-8.433462524,1.065184937,9.734620064
21633,2,Walking,215.8399975,-4.703069916,-8.471782837,1.167272644,9.759738546
21634,2,Walking,215.8499705,-4.708758087,-8.51594101,1.160087585,9.799972306
21635,2,Walking,215.8599435,-4.747377777,-8.543783112,1.147364044,9.84125347
21636,2,Walking,215.8699165,-4.873116302,-8.552914124,1.267564087,9.925035074
21637,2,Walking,215.8798895,-4.988376617,-8.459508362,1.318458252,9.908860437
21638,2,Walking,215.8898635,-5.057233429,-8.311765594,1.239871674,9.808075194
21639,2,Walking,215.8998365,-5.088967438,-8.205187225,1.172661438,9.726141158
21640,2,Walking,215.9098095,-5.088218994,-8.176297302,1.269959106,9.713629921
21641,2,Walking,215.9197825,-5.078339539,-8.207282867,1.308578796,9.739681874
21642,2,Walking,215.9297555,-5.072052612,-8.27134964,1.234333191,9.780824147
21643,2,Walking,215.9397295,-5.096601562,-8.242160339,1.314566345,9.779398715
21644,2,Walking,215.9497025,-5.167554016,-8.18243454,1.46724884,9.788190265
21645,2,Walking,215.9596755,-5.243296509,-8.12630127,1.427581329,9.77583342
21646,2,Walking,215.9696485,-5.272635498,-8.084388428,1.172212372,9.722762117
21647,2,Walking,215.9796215,-5.248385925,-8.092621307,1.105301514,9.708643874
21648,2,Walking,215.9895955,-5.193001099,-8.103249207,1.230740662,9.702815606
21649,2,Walking,215.9995685,-5.159470825,-8.101153564,1.335971832,9.697094875
21650,2,Walking,216.0095415,-5.179379425,-8.129295044,1.344055023,9.732311804
21651,2,Walking,216.0195145,-5.208868103,-8.124954071,1.326242065,9.74197637
21652,2,Walking,216.0294875,-5.218448181,-8.097411346,1.361418915,9.729015027
21653,2,Walking,216.0394615,-5.222938843,-8.039032745,1.370998993,9.684254017
21654,2,Walking,216.0494345,-5.251080322,-7.986342316,1.446442108,9.666835206
21655,2,Walking,216.0594075,-5.288053436,-7.970774689,1.456022186,9.675575378
21656,2,Walking,216.0693805,-5.332211609,-7.965236206,1.385518799,9.684891884
21657,2,Walking,216.0793545,-5.344486084,-7.980654144,1.411265259,9.708040055
21658,2,Walking,216.0893275,-5.321733398,-7.996521149,1.472637634,9.717708498
21659,2,Walking,216.0993005,-5.291496277,-8.010292511,1.444795532,9.708354809
21660,2,Walking,216.1092735,-5.276377716,-8.027506714,1.348845062,9.700536524
21661,2,Walking,216.1192465,-5.316943359,-8.038583679,1.328786774,9.729048697
21662,2,Walking,216.1292195,-5.355263672,-8.081394653,1.445543976,9.80190726
21663,2,Walking,216.1391935,-5.41169632,-8.08768158,1.553469543,9.854456759
21664,2,Walking,216.1491665,-5.477559357,-8.03843399,1.458267517,9.835986055
21665,2,Walking,216.1591395,-5.499264221,-7.982450409,1.321152649,9.782988594
21666,2,Walking,216.1691125,-5.503156128,-7.955955505,1.272952881,9.757169898
21667,2,Walking,216.1790855,-5.479355621,-7.952662354,1.349743195,9.751409294
21668,2,Walking,216.1890595,-5.43040741,-7.979606323,1.449136505,9.76029909
21669,2,Walking,216.1990325,-5.414091339,-8.02556076,1.495689697,9.795871488
21670,2,Walking,216.2090055,-5.411546631,-8.024363251,1.547931061,9.801598497
21671,2,Walking,216.2189785,-5.415887604,-7.978259125,1.505569153,9.759671904
21672,2,Walking,216.2289525,-5.41977951,-7.916587372,1.332229614,9.686134487
21673,2,Walking,216.2389255,-5.415438538,-7.913443909,1.312321014,9.678416993
21674,2,Walking,216.2488985,-5.416935425,-7.953710175,1.388662262,9.722812238
21675,2,Walking,216.2588715,-5.409900055,-7.992479553,1.438807983,9.757915578
21676,2,Walking,216.2688445,-5.410798187,-7.990383911,1.457219696,9.759429354
21677,2,Walking,216.2788175,-5.361849976,-7.981552277,1.489402771,9.730001671
21678,2,Walking,216.2887915,-5.261259155,-8.014034729,1.589095459,9.717552414
21679,2,Walking,216.2987645,-5.250631256,-8.06073761,1.638642426,9.758574097
21680,2,Walking,216.3087375,-5.301525421,-8.052205353,1.631756744,9.777873639
21681,2,Walking,216.3187105,-5.33909729,-8.031548309,1.545386353,9.767289649
21682,2,Walking,216.3286835,-5.370831299,-8.026309204,1.44269989,9.764673638
21683,2,Walking,216.3386575,-5.37307663,-8.029901733,1.408271484,9.763836484
21684,2,Walking,216.3486305,-5.375471649,-8.033494263,1.468895416,9.777033255
21685,2,Walking,216.3586035,-5.367388458,-8.055199127,1.539548492,9.801290803
21686,2,Walking,216.3685765,-5.400769043,-8.090076599,1.516646118,9.844686947
21687,2,Walking,216.3785505,-5.454507294,-8.108039246,1.495540009,9.885777164
21688,2,Walking,216.3885235,-5.503754883,-8.068222046,1.48251709,9.878531354
21689,2,Walking,216.3984965,-5.529651031,-8.007298737,1.379830627,9.828418293
21690,2,Walking,216.4084695,-5.499563599,-7.985294495,1.385069733,9.794311926
21691,2,Walking,216.4184425,-5.407654724,-8.00101181,1.451232147,9.76550021
21692,2,Walking,216.4284165,-5.322481842,-8.036038971,1.460063782,9.748770258
21693,2,Walking,216.4383895,-5.307662659,-8.092471619,1.416803741,9.780936184
21694,2,Walking,216.4483625,-5.346581726,-8.168064423,1.454225922,9.870054995
21695,2,Walking,216.4583355,-5.383704529,-8.183033295,1.478625183,9.906192043
21696,2,Walking,216.4683085,-5.372178497,-8.127498779,1.416055298,9.8448845
21697,2,Walking,216.4782815,-5.330714722,-8.07361084,1.342558136,9.767403636
21698,2,Walking,216.4882555,-5.264552307,-8.045918427,1.322499847,9.705736457
21699,2,Walking,216.4982285,-5.216651917,-8.066276093,1.330732727,9.69789239
21700,2,Walking,216.5082015,-5.189558258,-8.092172241,1.400787048,9.71478105
21701,2,Walking,216.5181745,-5.156477051,-8.11103302,1.441352692,9.718827594
21702,2,Walking,216.5281485,-5.117408295,-8.144263916,1.414259033,9.721986988
21703,2,Walking,216.5381215,-5.115312653,-8.168064423,1.396296387,9.738241296
21704,2,Walking,216.5480945,-5.141807556,-8.176297302,1.403780823,9.760154872
21705,2,Walking,216.5580675,-5.18701355,-8.170160065,1.485810242,9.791029421
21706,2,Walking,216.5680405,-5.232967987,-8.161927185,1.544787598,9.817707372
21707,2,Walking,216.5780145,-5.295986938,-8.173602905,1.450334015,9.846762456
21708,2,Walking,216.5879875,-5.33206192,-8.150550842,1.406924286,9.840823101
21709,2,Walking,216.5979608,-5.372777252,-8.116272125,1.368753662,9.829246929
21710,2,Walking,216.6079338,-5.3694841,-8.085735626,1.330583038,9.796985829
21711,2,Walking,216.6179068,-5.33445694,-8.050109711,1.300495605,9.744330968
21712,2,Walking,216.6278808,-5.301375732,-8.020770721,1.25783432,9.69636503
21713,2,Walking,216.6378538,-5.265749817,-7.98110321,1.259630585,9.644314325
21714,2,Walking,216.6478268,-5.229674835,-7.973918152,1.292861481,9.623115939
21715,2,Walking,216.6577998,-5.244194641,-7.991880798,1.344653778,9.652970005
21716,2,Walking,216.6677728,-5.253774719,-7.997269592,1.355431366,9.664143207
21717,2,Walking,216.6777467,-5.269042969,-7.999963989,1.370849304,9.676852042
21718,2,Walking,216.6877197,-5.303471375,-7.980803833,1.382974091,9.681562672
21719,2,Walking,216.6976928,-5.297783203,-8.001909943,1.440005493,9.704158151
21720,2,Walking,216.7076658,-5.298232269,-8.010142822,1.46500351,9.714931214
21721,2,Walking,216.7176388,-5.307363281,-7.981252899,1.484912109,9.699147736
21722,2,Walking,216.7276128,-5.337001648,-7.928412781,1.492097168,9.67314167
21723,2,Walking,216.7375858,-5.342091064,-7.912396088,1.401834869,9.649305145
21724,2,Walking,216.7475588,-5.36484375,-7.937244415,1.467997284,9.692079931
21725,2,Walking,216.7575318,-5.385800171,-7.971373444,1.572480011,9.747939856
21726,2,Walking,216.7675048,-5.414690094,-8.026907959,1.559606781,9.807267382
21727,2,Walking,216.7774788,-5.435646515,-8.039481812,1.518442383,9.822687418
21728,2,Walking,216.7874518,-5.484295349,-8.000862122,1.548230438,9.822846209
21729,2,Walking,216.7974248,-5.504952393,-8.02915329,1.596579895,9.865134097
21730,2,Walking,216.8073978,-5.506898346,-8.076754303,1.667232971,9.916630236
21731,2,Walking,216.8173708,-5.519023132,-8.093220062,1.667981415,9.936900388
21732,2,Walking,216.8273447,-5.555247803,-8.078101501,1.736089783,9.956430573
21733,2,Walking,216.8373177,-5.608986053,-8.049660645,1.774260406,9.97024378
21734,2,Walking,216.8472907,-5.612728271,-8.020621033,1.586850128,9.917216027
21735,2,Walking,216.8572638,-5.609734497,-7.998916168,1.496288452,9.883858565
21736,2,Walking,216.8672368,-5.532794495,-8.017627258,1.61349472,9.874083602
21737,2,Walking,216.8772108,-5.436993713,-8.073161774,1.727108459,9.885329802
21738,2,Walking,216.8871838,-5.384153595,-8.115373993,1.697470093,9.885838846
21739,2,Walking,216.8971568,-5.366490326,-8.118367767,1.629062347,9.867165639
21740,2,Walking,216.9071298,-5.381908264,-8.082442474,1.663490753,9.851802597
21741,2,Walking,216.9171028,-5.400619354,-8.027207336,1.674717407,9.8187283
21742,2,Walking,216.9270768,-5.404810638,-7.99173111,1.618584137,9.78261513
21743,2,Walking,216.9370498,-5.401218109,-7.967331848,1.651815033,9.766269848
21744,2,Walking,216.9470228,-5.425317993,-7.938890991,1.665736084,9.758828936
21745,2,Walking,216.9569958,-5.428162079,-7.918832703,1.583407288,9.730366569
21746,2,Walking,216.9669688,-5.400319977,-7.915090485,1.554367676,9.70711966
21747,2,Walking,216.9769427,-5.36604126,-7.928113403,1.575024719,9.702065955
21748,2,Walking,216.9869157,-5.347030792,-7.937543793,1.566492462,9.697898658
21749,2,Walking,216.9968887,-5.355862427,-7.954907684,1.589544525,9.720723759
21750,2,Walking,217.0068618,-5.360053711,-7.950267334,1.686393127,9.735545606
21751,2,Walking,217.0168348,-5.349874878,-7.952961731,1.692680054,9.733238272
21752,2,Walking,217.0268088,-5.36364624,-7.965385895,1.643582153,9.742557967
21753,2,Walking,217.0367818,-5.428461456,-7.927963715,1.611548767,9.742581376
21754,2,Walking,217.0467548,-5.50525177,-7.880662079,1.584455109,9.742850191
21755,2,Walking,217.0567278,-5.560636597,-7.852370911,1.545386353,9.745184824
21756,2,Walking,217.0667008,-5.60120224,-7.848778381,1.517993317,9.761203426
21757,2,Walking,217.0766748,-5.645510101,-7.81030838,1.55975647,9.762455713
21758,2,Walking,217.0866478,-5.659580841,-7.789651337,1.5925383,9.759390426
21759,2,Walking,217.0966208,-5.621260529,-7.813451843,1.56439682,9.75171457
21760,2,Walking,217.1065938,-5.564229126,-7.859406281,1.58894577,9.759900692
21761,2,Walking,217.1165668,-5.513185272,-7.893535309,1.625170441,9.764440101
21762,2,Walking,217.1265407,-5.49701889,-7.911198578,1.570534058,9.760679118
21763,2,Walking,217.1365137,-5.514981537,-7.88754776,1.511407013,9.742319138
21764,2,Walking,217.1464867,-5.526208191,-7.856562195,1.482367401,9.719154264
21765,2,Walking,217.1564598,-5.525908813,-7.852370911,1.48955246,9.7166951
21766,2,Walking,217.1664328,-5.505700836,-7.875572662,1.53041748,9.730342446
21767,2,Walking,217.1764068,-5.525908813,-7.894134064,1.590891724,9.766471077
21768,2,Walking,217.1863798,-5.541775818,-7.857011261,1.611099701,9.748822873
21769,2,Walking,217.1963528,-5.543272705,-7.839048615,1.613045654,9.73552627
21770,2,Walking,217.2063258,-5.529651031,-7.84428772,1.669029236,9.741434645
21771,2,Walking,217.2162988,-5.516777802,-7.8618013,1.706601105,9.75475496
21772,2,Walking,217.2262728,-5.523364105,-7.833061066,1.6416362,9.724164031
21773,2,Walking,217.2362458,-5.551206207,-7.824977875,1.525477753,9.714589619
21774,2,Walking,217.2462188,-5.553900604,-7.830516357,1.452878723,9.709462134
21775,2,Walking,217.2561918,-5.551355896,-7.824678497,1.475032654,9.706640366
21776,2,Walking,217.2661648,-5.520220642,-7.832013245,1.534758453,9.704058476
21777,2,Walking,217.2761387,-5.497318268,-7.865992584,1.598825226,9.728853456
21778,2,Walking,217.2861117,-5.496120758,-7.907905426,1.643432465,9.769502642
21779,2,Walking,217.2960847,-5.509592743,-7.943381653,1.640738068,9.80535291
21780,2,Walking,217.3060578,-5.523813171,-7.943231964,1.617835693,9.809425993
21781,2,Walking,217.3160308,-5.522016907,-7.925868073,1.590442657,9.789870442
21782,2,Walking,217.3260048,-5.488336945,-7.921976166,1.56439682,9.763548853
21783,2,Walking,217.3359778,-5.463488617,-7.946974182,1.577719116,9.772067546
21784,2,Walking,217.3459508,-5.474116516,-7.961344299,1.59134079,9.791900745
21785,2,Walking,217.3559238,-5.486390991,-7.950566711,1.554517365,9.784095328
21786,2,Walking,217.3658968,-5.479654999,-7.961344299,1.461111603,9.774685114
21787,2,Walking,217.3758708,-5.475014648,-7.981252899,1.489851837,9.792642225
21788,2,Walking,217.3858438,-5.47486496,-7.986492004,1.582808533,9.811395605
21789,2,Walking,217.3958168,-5.471571808,-7.969277802,1.600471802,9.798418072
21790,2,Walking,217.4057898,-5.438340912,-7.967780914,1.567240906,9.773296712
21791,2,Walking,217.4157628,-5.398972778,-7.975864105,1.531764679,9.752416025
21792,2,Walking,217.4257367,-5.341043243,-8.01388504,1.518891449,9.749673205
21793,2,Walking,217.4357097,-5.287454681,-8.086783447,1.530567169,9.782427071
21794,2,Walking,217.4456827,-5.272336121,-8.113128662,1.537901917,9.797220379
21795,2,Walking,217.4556558,-5.276826782,-8.081993408,1.57966507,9.780534754
21796,2,Walking,217.4656288,-5.335355072,-8.03618866,1.600771179,9.777975777
21797,2,Walking,217.4756028,-5.403014374,-8.005053406,1.572929077,9.785067717
21798,2,Walking,217.4855758,-5.449417877,-7.986492004,1.582958221,9.797242799
21799,2,Walking,217.4955488,-5.487588501,-7.971672821,1.576222229,9.805389928
21800,2,Walking,217.5055218,-5.523513794,-7.950566711,1.516646118,9.799027049
21801,2,Walking,217.5154948,-5.526507568,-7.920030212,1.496288452,9.772821681
21802,2,Walking,217.5254688,-5.476511536,-7.945477295,1.51170639,9.767704145
21803,2,Walking,217.5354418,-5.466183014,-7.911797333,1.523831177,9.736413879
21804,2,Walking,217.5454148,-5.425617371,-7.927065582,1.509910126,9.72396633
21805,2,Walking,217.5553878,-5.394182739,-7.962092743,1.468895416,9.728811953
21806,2,Walking,217.5653608,-5.373226318,-7.975415039,1.468146973,9.72801427
21807,2,Walking,217.5753347,-5.363795929,-7.964487762,1.502126312,9.719040876
21808,2,Walking,217.5853077,-5.369184723,-7.970924377,1.491648102,9.72567705
21809,2,Walking,217.5952801,-5.386997681,-8.014184418,1.481469269,9.769424092
21810,2,Walking,217.6052531,-5.426515503,-8.031248932,1.509910126,9.809579935
21811,2,Walking,217.6152261,-5.460345154,-8.012837219,1.490450592,9.810319692
21812,2,Walking,217.6252001,-5.480104065,-7.988737335,1.439855804,9.794113003
21813,2,Walking,217.6351731,-5.49357605,-7.97526535,1.427431641,9.788860828
21814,2,Walking,217.6451461,-5.476960602,-7.979157257,1.405427399,9.779533432
21815,2,Walking,217.6551191,-5.442981262,-7.961943054,1.366358643,9.74091978
21816,2,Walking,217.6650921,-5.41633667,-7.942483521,1.323847046,9.704242289
21817,2,Walking,217.6750661,-5.399122467,-7.948770447,1.358724518,9.704617836
21818,2,Walking,217.6850391,-5.395829315,-7.986492004,1.418600006,9.742250998
21819,2,Walking,217.6950121,-5.382507019,-8.007747803,1.476379852,9.760896688
21820,2,Walking,217.7049851,-5.370082855,-8.014034729,1.513203278,9.764851595
21821,2,Walking,217.7149581,-5.376818848,-8.031099243,1.531914368,9.785473806
21822,2,Walking,217.7249321,-5.402415619,-8.018375702,1.514251099,9.786388497
21823,2,Walking,217.7349051,-5.417683868,-7.986042938,1.465901642,9.760996257
21824,2,Walking,217.7448781,-5.4292099,-7.963889008,1.422491913,9.74286054
21825,2,Walking,217.7548511,-5.437891846,-7.95655426,1.425335999,9.74212534
21826,2,Walking,217.7648241,-5.431604919,-7.958051147,1.429227905,9.740410796
21827,2,Walking,217.7747981,-5.427263947,-7.979905701,1.418450317,9.754285737
21828,2,Walking,217.7847711,-5.406606903,-8.013585663,1.431173859,9.772267495
21829,2,Walking,217.7947441,-5.395979004,-8.041727142,1.456920319,9.793292687
21830,2,Walking,217.8047171,-5.384602661,-8.04082901,1.431173859,9.782491278
21831,2,Walking,217.8146911,-5.346881104,-8.029752045,1.372346191,9.744197735
21832,2,Walking,217.8246641,-5.313949585,-8.031997375,1.341660004,9.723738664
21833,2,Walking,217.8346371,-5.293741608,-8.040080566,1.362616425,9.722310386
21834,2,Walking,217.8446101,-5.29583725,-8.050409088,1.393901367,9.736423352
21835,2,Walking,217.8545831,-5.283862152,-8.055049438,1.421444092,9.737737109
21836,2,Walking,217.8645571,-5.292693787,-8.073910217,1.457070007,9.763385003
21837,2,Walking,217.8745301,-5.320835266,-8.076005859,1.449286194,9.779242764
21838,2,Walking,217.8845031,-5.345833282,-8.053402863,1.449884949,9.774323379
21839,2,Walking,217.8944761,-5.352419586,-8.024962006,1.46260849,9.756415029
21840,2,Walking,217.9044491,-5.346581726,-7.99397644,1.468146973,9.728568806
21841,2,Walking,217.9144221,-5.336851959,-7.986941071,1.497036896,9.721848382
21842,2,Walking,217.9243961,-5.332361298,-8.000263367,1.529369659,9.735361447
21843,2,Walking,217.9343691,-5.335654449,-8.029602356,1.567839661,9.767386733
21844,2,Walking,217.9443421,-5.314847717,-8.053103485,1.567240906,9.77529161
21845,2,Walking,217.9543151,-5.269791412,-8.059390411,1.526076508,9.749532545
21846,2,Walking,217.9642891,-5.215604095,-8.076903992,1.504671021,9.731543508
21847,2,Walking,217.9742621,-5.200485535,-8.115074615,1.486109619,9.752333444
21848,2,Walking,217.9842351,-5.205874329,-8.143964539,1.459315338,9.775218012
21849,2,Walking,217.9942081,-5.220693512,-8.169411621,1.515448608,9.812823827
21850,2,Walking,218.0041811,-5.23491394,-8.178991699,1.559008026,9.835178453
21851,2,Walking,218.0141551,-5.249284058,-8.182883606,1.608704681,9.854059974
21852,2,Walking,218.0241281,-5.276228027,-8.174950104,1.581461334,9.857454608
21853,2,Walking,218.0341011,-5.271437988,-8.159681854,1.466201019,9.824368268
21854,2,Walking,218.0440741,-5.231022034,-8.171507263,1.445394287,9.80949984
21855,2,Walking,218.0540471,-5.193450165,-8.19291275,1.45677063,9.809073586
21856,2,Walking,218.0640211,-5.204676819,-8.180937653,1.445993042,9.803432947
21857,2,Walking,218.0739941,-5.244194641,-8.115823059,1.458716583,9.772206272
21858,2,Walking,218.0839671,-5.291496277,-8.049960022,1.512305145,9.751351499
21859,2,Walking,218.0939401,-5.338797913,-7.994425507,1.539099426,9.73562681
21860,2,Walking,218.1039131,-5.36604126,-7.971074066,1.516945496,9.727977395
21861,2,Walking,218.1138871,-5.354664917,-7.975714417,1.48715744,9.720910147
21862,2,Walking,218.1238601,-5.324427795,-7.996820526,1.480271759,9.720590227
21863,2,Walking,218.1338331,-5.299579468,-8.023614807,1.465751953,9.726888809
21864,2,Walking,218.1438061,-5.263953552,-8.063132629,1.452579346,9.73823914
21865,2,Walking,218.1537791,-5.229525146,-8.089028778,1.481169891,9.745469926
21866,2,Walking,218.1637531,-5.211712189,-8.111631775,1.507515106,9.758745605
21867,2,Walking,218.1737261,-5.204826508,-8.120613098,1.512604523,9.763326713
21868,2,Walking,218.1836991,-5.212909698,-8.112829285,1.510508881,9.760843386
21869,2,Walking,218.1936721,-5.236261139,-8.089477844,1.516945496,9.754958029
21870,2,Walking,218.2036451,-5.277874603,-8.079299011,1.492097168,9.765110691
21871,2,Walking,218.2136191,-5.292843475,-8.060887299,1.454974365,9.752386708
21872,2,Walking,218.2235921,-5.319039001,-8.04666687,1.453627167,9.754694027
21873,2,Walking,218.2335651,-5.353617096,-8.051756287,1.450633392,9.777337702
21874,2,Walking,218.2435381,-5.386099548,-8.045020294,1.457219696,9.790603103
21875,2,Walking,218.2535111,-5.416486359,-8.03618866,1.460063782,9.800532582
21876,2,Walking,218.2634851,-5.417234802,-8.037086792,1.420845337,9.795917439
21877,2,Walking,218.2734581,-5.41394165,-8.026907959,1.437161407,9.788127936
21878,2,Walking,218.2834311,-5.388943634,-8.022716675,1.466350708,9.775217682
21879,2,Walking,218.2934041,-5.352718964,-8.009394379,1.423689423,9.738012641
21880,2,Walking,218.3033771,-5.334906006,-8.021818542,1.39704483,9.734604721
21881,2,Walking,218.3133511,-5.336253204,-8.023764496,1.423090668,9.740717735
21882,2,Walking,218.3233241,-5.334906006,-8.015830994,1.449136505,9.737287365
21883,2,Walking,218.3332971,-5.341641998,-8.008795624,1.445843353,9.734701309
21884,2,Walking,218.3432701,-5.341791687,-8.012388153,1.476529541,9.742342728
21885,2,Walking,218.3532431,-5.341192932,-8.004903717,1.476379852,9.735837043
21886,2,Walking,218.3632171,-5.335205383,-7.988737335,1.45677063,9.716301836
21887,2,Walking,218.3731901,-5.33909729,-7.967481537,1.46260849,9.701852684
21888,2,Walking,218.3831631,-5.333858185,-7.994874573,1.523681488,9.730861619
21889,2,Walking,218.3931361,-5.390440521,-8.000413055,1.542691956,9.769511581
21890,2,Walking,218.4031091,-5.387746124,-7.994275818,1.562001801,9.766069003
21891,2,Walking,218.4130831,-5.385500793,-7.984396362,1.507365417,9.748146212
21892,2,Walking,218.4230561,-5.398374023,-7.980654144,1.523980865,9.75478346
21893,2,Walking,218.4330291,-5.44328064,-8.020022278,1.535357208,9.813632519
21894,2,Walking,218.4430021,-5.498815155,-7.992629242,1.530866547,9.821539731
21895,2,Walking,218.4529751,-5.539530487,-7.962990875,1.527723083,9.819855371
21896,2,Walking,218.4629491,-5.546565857,-7.927065582,1.490450592,9.788983835
21897,2,Walking,218.4729221,-5.544021149,-7.891439667,1.502575378,9.760569823
21898,2,Walking,218.4828951,-5.540428619,-7.909552002,1.521436157,9.776099945
21899,2,Walking,218.4928681,-5.541626129,-7.905510406,1.527274017,9.77441972
21900,2,Walking,218.5028411,-5.54267395,-7.905510406,1.535506897,9.776303531
21901,2,Walking,218.5128151,-5.526507568,-7.918982391,1.561702423,9.782202333
21902,2,Walking,218.5227881,-5.51348465,-7.920628967,1.606609039,9.78345894
21903,2,Walking,218.5327611,-5.529501343,-7.921826477,1.631607056,9.797594675
21904,2,Walking,218.5427341,-5.535039825,-7.929759979,1.616189117,9.804581912
21905,2,Walking,218.5527071,-5.529501343,-7.906558228,1.541943512,9.77070304
21906,2,Walking,218.5626811,-5.447471924,-7.865842896,1.526824951,9.68904687
21907,2,Walking,218.5726541,-5.394781494,-7.92736496,1.524429932,9.709308379
21908,2,Walking,218.5826271,-5.436544647,-7.943231964,1.538949738,9.747785289
21909,2,Walking,218.5926001,-5.458099823,-7.896678772,1.560355225,9.725384195
21910,2,Walking,218.6025738,-5.478158112,-7.907156982,1.558409271,9.744844139
21911,2,Walking,218.6125478,-5.476960602,-7.935298462,1.554217987,9.766353089
21912,2,Walking,218.6225207,-5.473517761,-7.945776672,1.549877014,9.77225063
21913,2,Walking,218.6324937,-5.463488617,-7.961194611,1.531764679,9.776330115
21914,2,Walking,218.6424667,-5.454058228,-7.962092743,1.550026703,9.774674152
21915,2,Walking,218.6524397,-5.438640289,-7.945776672,1.575773163,9.756907101
