"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.987194792E0,-9.395960999E-1,4.674629059E0,8.306526489E0,9.577754433E0
1.997167792E0,-9.035211182E-1,4.654271393E0,8.309370575E0,9.566829776E0
2.007140792E0,-8.972341919E-1,4.704566803E0,8.245902557E0,9.535873688E0
2.017113792E0,-9.364526367E-1,4.703818359E0,8.215964813E0,9.513407828E0
2.027086792E0,-9.907896423E-1,4.745282135E0,8.315358124E0,9.625203758E0
2.037059792E0,-1.019978943E0,4.814288635E0,8.438551941E0,9.768668843E0
2.047032792E0,-1.009949799E0,4.869673462E0,8.474177856E0,9.825752315E0
2.057005792E0,-1.029409332E0,4.886438599E0,8.424331512E0,9.793177584E0
2.066978792E0,-1.031355286E0,4.866080933E0,8.457712097E0,9.811999352E0
2.076951792E0,-1.028810577E0,4.852010193E0,8.502169647E0,9.843136839E0
2.086924792E0,-1.072369995E0,4.829407196E0,8.430768127E0,9.775019309E0
2.096898792E0,-1.055305481E0,4.802014160E0,8.330326996E0,9.673022150E0
2.106871792E0,-9.898915100E-1,4.779710541E0,8.281678162E0,9.613101020E0
2.116844792E0,-9.330097961E-1,4.752167816E0,8.308472443E0,9.616876861E0
2.126817792E0,-9.394464111E-1,4.737797699E0,8.335266724E0,9.633584896E0
2.136790792E0,-1.009201355E0,4.774321747E0,8.406069489E0,9.719806570E0
2.146763792E0,-9.912387085E-1,4.826114044E0,8.454269257E0,9.785121338E0
2.156736792E0,-9.958790588E-1,4.838089142E0,8.497379608E0,9.828750778E0
2.166709792E0,-1.010548553E0,4.829556885E0,8.485404510E0,9.815697519E0
2.176682792E0,-1.002016296E0,4.816683655E0,8.377778320E0,9.715536407E0
2.186655792E0,-1.006806335E0,4.770130463E0,8.327931976E0,9.649987287E0
2.196628792E0,-1.014889526E0,4.763993225E0,8.339308319E0,9.657623695E0
2.206601792E0,-9.723779297E-1,4.764741669E0,8.323740692E0,9.640173293E0
2.216578333E0,-9.404942322E-1,4.725373535E0,8.266260223E0,9.567901678E0
2.226551333E0,-9.530680847E-1,4.676275635E0,8.259823608E0,9.539422342E0
2.236524333E0,-9.514215088E-1,4.686304779E0,8.406368866E0,9.671281863E0
2.246497333E0,-9.937834167E-1,4.723128204E0,8.525221710E0,9.796680597E0
2.256471333E0,-1.009650421E0,4.753664703E0,8.565787354E0,9.848321434E0
2.266444333E0,-9.831555176E-1,4.772076416E0,8.431366882E0,9.737928712E0
2.276417333E0,-9.910890198E-1,4.771178284E0,8.321645050E0,9.643452494E0
2.286390333E0,-1.013991394E0,4.758454742E0,8.346343689E0,9.660875895E0
2.296363333E0,-1.035995636E0,4.756957855E0,8.357270966E0,9.671913616E0
2.306336333E0,-1.023272095E0,4.775519257E0,8.269703064E0,9.604200056E0
2.316309333E0,-9.849517822E-1,4.788841553E0,8.298293610E0,9.631449022E0
2.326282333E0,-9.916877747E-1,4.783003693E0,8.375383301E0,9.695752390E0
2.336255333E0,-9.809101868E-1,4.781207428E0,8.445138245E0,9.754101150E0
2.346228333E0,-1.049916687E0,4.780159607E0,8.555159454E0,9.856115067E0
2.356201333E0,-1.078507233E0,4.823120270E0,8.610544281E0,9.928098499E0
2.366174333E0,-1.035097504E0,4.824916534E0,8.516839142E0,9.843159827E0
2.376147333E0,-1.039288788E0,4.767436066E0,8.362061005E0,9.681561448E0
2.386120333E0,-9.873468018E-1,4.726571045E0,8.323591003E0,9.622759206E0
2.396094333E0,-9.886940002E-1,4.740941162E0,8.335266724E0,9.640057587E0
2.406067333E0,-9.836045837E-1,4.724026337E0,8.337212677E0,9.632913268E0
2.416040333E0,-9.460327148E-1,4.730762329E0,8.261919250E0,9.567361173E0
2.426013333E0,-9.648934937E-1,4.688101044E0,8.176896057E0,9.474752766E0
2.435986333E0,-1.028062134E0,4.666545868E0,8.254434814E0,9.537780465E0
2.445959333E0,-1.112785950E0,4.715793457E0,8.440797272E0,9.732628580E0
2.455932333E0,-1.109792175E0,4.791386261E0,8.488398285E0,9.810296959E0
2.465905333E0,-1.021176453E0,4.824018402E0,8.487799530E0,9.816144648E0
2.475878333E0,-9.964778137E-1,4.814737701E0,8.474776611E0,9.797780656E0
2.485851333E0,-9.919871521E-1,4.794978790E0,8.479117584E0,9.791388825E0
2.495824333E0,-1.029259644E0,4.780758362E0,8.432564392E0,9.747982774E0
2.505797333E0,-1.052461395E0,4.788991241E0,8.427175598E0,9.749841058E0
2.515771333E0,-1.062939606E0,4.844675446E0,8.450826416E0,9.798836048E0
2.525744333E0,-1.062939606E0,4.839136963E0,8.416996765E0,9.766930004E0
2.535717333E0,-1.017434235E0,4.770878906E0,8.342601471E0,9.664132515E0
2.545690333E0,-1.012494507E0,4.692292328E0,8.318351898E0,9.604047622E0
2.555663333E0,-1.037193146E0,4.654121704E0,8.434210968E0,9.688783882E0
2.565636333E0,-1.034349060E0,4.675527191E0,8.484955444E0,9.742941106E0
2.575609333E0,-1.003812561E0,4.701423340E0,8.424032135E0,9.699244223E0
2.585582333E0,-9.740245056E-1,4.737498322E0,8.356971588E0,9.655650584E0
2.595555333E0,-1.018032990E0,4.768783264E0,8.304730225E0,9.630484364E0
2.605528333E0,-1.069974976E0,4.774172058E0,8.321794739E0,9.653488124E0
2.615501333E0,-1.129850464E0,4.744234314E0,8.329428864E0,9.652134815E0
2.625474333E0,-1.088087311E0,4.711452484E0,8.344996490E0,9.644723165E0
2.635448333E0,-1.070124664E0,4.716541901E0,8.353229370E0,9.652324860E0
2.645421333E0,-1.034947815E0,4.707111511E0,8.365204468E0,9.654256136E0
2.655394333E0,-1.068777466E0,4.711302795E0,8.333919525E0,9.632905790E0
2.665367333E0,-1.090482330E0,4.737648010E0,8.301586761E0,9.620332798E0
2.675340333E0,-1.083896027E0,4.754263458E0,8.318950653E0,9.642758505E0
2.685313333E0,-1.092877350E0,4.797673187E0,8.418493652E0,9.751055547E0
2.695286333E0,-1.150657196E0,4.792284393E0,8.613238678E0,9.923602280E0
2.705259333E0,-1.199755096E0,4.834646301E0,8.784931641E0,1.009892277E1
2.715232333E0,-1.141825562E0,4.818479919E0,8.683442688E0,9.996183835E0
2.725205333E0,-1.050365753E0,4.703219604E0,8.469836884E0,9.744828356E0
2.735178333E0,-1.037043457E0,4.634662170E0,8.430468750E0,9.676174653E0
2.745152333E0,-1.012195129E0,4.662653961E0,8.573421478E0,9.811648016E0
2.755125333E0,-9.966275024E-1,4.690945129E0,8.500373383E0,9.759845297E0
2.765098333E0,-9.512718201E-1,4.726421356E0,8.428373108E0,9.709863550E0
2.775071333E0,-8.699908447E-1,4.726870422E0,8.214018860E0,9.516842643E0
2.785044333E0,-9.051676941E-1,4.588857422E0,8.161328430E0,9.406605272E0
2.795017333E0,-1.035396881E0,4.579576721E0,8.310418396E0,9.545031355E0
2.804990333E0,-1.212628326E0,4.674928436E0,8.487350464E0,9.765272205E0
2.814963333E0,-1.416953430E0,4.705165558E0,8.610993347E0,9.914411045E0
2.824936333E0,-1.401834869E0,4.858446808E0,8.581205292E0,9.960257559E0
2.834909333E0,-1.360221405E0,4.830754395E0,9.001531219E0,1.030601546E1
2.844883333E0,-1.359772339E0,4.678670654E0,9.226962433E0,1.043435555E1
2.854856333E0,-1.126856689E0,4.537065125E0,9.207053833E0,1.032591915E1
2.864829333E0,-9.711804199E-1,4.356390839E0,9.078770599E0,1.011659074E1
2.874802333E0,-6.622229004E-1,4.015250244E0,8.980724487E0,9.859725453E0
2.884775333E0,-5.957611084E-1,3.911066895E0,9.008566589E0,9.838986104E0
2.894748333E0,-8.448431396E-1,4.116290131E0,8.889414368E0,9.832562849E0
2.904721333E0,-7.807763672E-1,4.287683716E0,8.578211517E0,9.621827073E0
2.914694333E0,-4.929249573E-1,4.521946564E0,8.105494537E0,9.294623039E0
2.924667333E0,-3.436853027E-1,4.400099945E0,7.756420441E0,8.924183838E0
2.934641333E0,-3.290158081E-1,4.201313324E0,7.728278961E0,8.802589434E0
2.944614333E0,-4.794529724E-1,3.975433044E0,8.182135162E0,9.109406065E0
2.954587333E0,-6.879693604E-1,3.809428253E0,8.663534088E0,9.489039380E0
2.964560333E0,-8.116122437E-1,3.820654907E0,8.677904205E0,9.516414228E0
2.974533333E0,-7.574249268E-1,3.984564056E0,8.869655457E0,9.753011389E0
2.984506333E0,-7.649093628E-1,4.189038849E0,9.060508575E0,1.001129105E1
2.994479333E0,-7.577243042E-1,4.263284454E0,9.250762939E0,1.021402739E1
3.004452333E0,-6.706054688E-1,4.069587250E0,9.627379761E0,1.047366665E1
3.014425333E0,-8.638536072E-1,4.108805695E0,1.013048355E1,1.096609430E1
3.024399333E0,-1.067130890E0,3.953279114E0,1.016146912E1,1.095548441E1
3.034372333E0,-1.059646454E0,4.429289246E0,9.098529510E0,1.017470850E1
3.044345333E0,-7.719447327E-1,4.285588074E0,8.121361542E0,9.215133048E0
3.054318333E0,-7.370672607E-1,3.891008606E0,8.309071198E0,9.204557582E0
3.064291333E0,-6.098318481E-1,3.446133728E0,8.168064423E0,8.886225800E0
3.074264333E0,-4.064048767E-1,3.149151306E0,8.266709290E0,8.855552007E0
3.084237333E0,-3.113525391E-1,3.243155823E0,8.785979462E0,9.370615518E0
3.094210333E0,8.068222046E-2,3.696862335E0,8.912616119E0,9.649250066E0
3.104184333E0,2.426454163E-1,3.979774017E0,8.681047668E0,9.552908806E0
3.114157333E0,-5.041516113E-1,3.830384674E0,8.429271240E0,9.272466190E0
3.124130333E0,-1.274000702E0,3.234922943E0,8.674311676E0,9.345131743E0
3.134103333E0,-1.546883240E0,2.518662415E0,9.333840179E0,9.790662930E0
3.144076333E0,-1.537752228E0,2.076931000E0,1.016356476E1,1.048696204E1
3.154049333E0,-1.471739502E0,1.997446289E0,1.055200699E1,1.083977215E1
3.164022333E0,-1.649420013E0,7.912545776E-1,1.140897491E1,1.155471241E1
3.173995333E0,-5.751040649E-1,1.974394226E-1,1.006477020E1,1.008312086E1
3.183968333E0,2.574645996E-1,-1.375639343E-1,7.234006805E0,7.239894082E0
3.193942333E0,1.595382385E0,-5.861810303E-1,9.386231232E0,9.538877811E0
3.203915333E0,2.504292297E0,-2.529739380E-2,9.847871246E0,1.016133298E1
3.213888417E0,1.980531464E0,1.032702484E0,8.932824097E0,9.207840444E0
3.223861417E0,1.022823029E0,7.252418518E-1,9.782008209E0,9.862039713E0
3.233834417E0,-1.954934692E-1,-3.844006348E-1,1.255080048E1,1.255820744E1
3.243807417E0,-1.333427124E0,-1.688339081E0,1.297561707E1,1.315276226E1
3.253780417E0,-1.433119812E0,-2.357148285E0,1.267893402E1,1.297556736E1
3.263754417E0,-1.500779114E0,-2.533331909E0,1.495839386E1,1.524544704E1
3.273727417E0,-1.265318756E0,-1.419947205E0,1.701272186E1,1.711870284E1
3.283700417E0,-3.073109436E-1,7.125183105E-2,1.846275650E1,1.846545137E1
3.293673417E0,-1.078956299E0,5.629792786E-1,2.025288391E1,2.028941594E1
3.303646417E0,-8.984616394E0,-1.780697021E0,2.768926987E1,2.916487407E1
3.313619417E0,-7.861202545E0,3.023712158E-1,2.138198593E1,2.278331091E1
3.323592417E0,3.373983765E-1,2.469714203E0,1.763557663E1,1.781086435E1
3.333565417E0,1.985920258E0,3.690425720E0,1.598660568E1,1.652678682E1
3.343539417E0,1.798210602E0,7.080276489E-1,1.660362259E1,1.671571559E1
3.353512417E0,4.324507141E-1,-5.703140259E-1,1.587104599E1,1.588717635E1
3.363485417E0,-1.549427948E0,1.429527283E-1,1.094209579E1,1.105217729E1
3.373458417E0,-4.339775391E0,-1.839524689E0,1.053224808E1,1.153887998E1
3.383431417E0,-3.891158295E0,-1.205293579E0,1.145942001E1,1.216191402E1
3.393404417E0,2.523751831E-1,1.664089508E0,1.092787537E1,1.105673311E1
3.403377417E0,2.536175995E0,1.839674377E0,9.106013947E0,9.629957450E0
3.413351417E0,2.839595032E0,2.830314331E0,6.798562317E0,7.892681973E0
3.423324417E0,1.383572845E0,3.539389801E0,3.081192627E0,4.892371816E0
3.433297417E0,3.246748352E-1,3.316203918E0,-2.209555206E0,3.998094094E0
3.443270417E0,-1.144370270E0,2.694995728E0,-4.231999512E0,5.146105824E0
3.453243417E0,-2.789449310E0,2.663411407E0,-4.004173279E-1,3.877514902E0
3.463216417E0,-9.041198730E-1,3.264860687E0,7.144642639E-1,3.462254646E0
3.473189417E0,1.554816742E0,3.540737000E0,-2.993624725E0,4.890405157E0
3.483163417E0,-8.710386658E-1,3.648812256E0,-2.083816681E0,4.291250540E0
3.493136417E0,-2.762954407E0,9.975256348E-1,1.276844788E-1,2.940285322E0
3.503109417E0,-1.312620392E0,1.236728210E0,-1.985171814E0,2.682046996E0
3.513082417E0,-6.870712280E-2,3.203338623E0,-3.134032745E0,4.481992888E0
3.523055417E0,3.315605164E-1,3.479813690E0,-2.751877441E0,4.448804912E0
3.533028417E0,4.273612976E-1,3.258723450E0,-4.424798584E0,5.511874337E0
3.543001417E0,-1.751358032E-1,3.484304352E0,-5.198090515E0,6.260287084E0
3.552975417E0,-4.176315308E-1,3.933220825E0,-4.409081268E0,5.923228831E0
3.562948417E0,1.712438965E-1,3.892804871E0,-3.290457458E0,5.100035737E0
3.572921417E0,1.260528717E0,4.211941223E0,-2.927013245E0,5.281741005E0
3.582894417E0,1.238225098E0,4.009262695E0,-3.196303253E0,5.274821631E0
3.592867417E0,1.798659668E0,4.005221100E0,-3.740870819E0,5.768109495E0
3.602840417E0,2.434836731E0,3.671864319E0,-4.205354919E0,6.090650826E0
3.612813417E0,3.270997925E0,2.829865265E0,-3.426973572E0,5.518307050E0
3.622787417E0,3.435954895E0,2.205513611E0,-1.669178925E0,4.410922195E0
3.632760417E0,3.092269592E0,1.910477142E0,-9.505233765E-2,3.636081557E0
3.642733417E0,2.384840698E0,1.392254791E0,1.489552460E0,3.137611367E0
3.652706417E0,8.595126343E-1,8.337661743E-1,3.639980621E0,3.831890777E0
3.662679417E0,5.617817688E-1,-1.125659180E-1,5.138963470E0,5.170804134E0
3.672652417E0,2.194137268E0,-2.035317535E0,5.264103241E0,6.055372718E0
3.682626417E0,3.214116211E0,-3.181783447E0,1.054422318E1,1.147322672E1
3.692599417E0,4.652624817E0,-3.720662842E0,1.110765152E1,1.260437114E1
3.702572417E0,4.536166992E0,-5.194647675E0,1.376387787E1,1.539498326E1
3.712545417E0,4.635410614E0,-6.470893707E0,1.528755936E1,1.723568879E1
3.722518417E0,3.102598114E0,-8.607550507E0,1.679941544E1,1.912946418E1
3.732491417E0,5.023553467E-1,-9.995314636E0,1.962314346E1,2.202785589E1
3.742464417E0,-1.429676971E0,-1.092113937E1,2.223491226E1,2.481343557E1
3.752438417E0,-4.377047882E0,-1.110091553E1,2.591800323E1,2.853299433E1
3.762411417E0,-6.567891998E0,-9.744286652E0,2.898497543E1,3.127646285E1
3.772384417E0,-6.328090668E0,-9.771230621E0,2.968087830E1,3.188222413E1
3.782357417E0,-4.583917694E0,-9.639504547E0,2.962788849E1,3.149196922E1
3.792330417E0,-1.744921417E0,-8.881780243E0,2.818683517E1,2.960453425E1
3.802303417E0,1.094224548E-1,-8.534652100E0,2.654474991E1,2.788325676E1
3.812277417E0,6.988966370E-1,-8.342002716E0,2.550516174E1,2.684382129E1
3.822250417E0,6.727011108E-1,-7.959398346E0,2.533002594E1,2.655964538E1
3.832223417E0,4.632865906E-1,-7.742948456E0,2.600018234E1,2.713258865E1
3.842196417E0,8.848100281E-1,-7.920928345E0,2.688394455E1,2.804051478E1
3.852169417E0,1.891466675E0,-8.426427155E0,2.748853729E1,2.881322619E1
3.862142417E0,2.567760315E0,-9.140592041E0,2.797397781E1,2.954128045E1
3.872116417E0,2.552641754E0,-9.787846069E0,2.771322006E1,2.950153347E1
3.882089417E0,2.456242218E0,-1.057550812E1,2.612247803E1,2.828883801E1
3.892062417E0,2.751877441E0,-1.108774292E1,2.239073822E1,2.513674662E1
3.902035417E0,2.872227173E0,-1.064945435E1,1.653132294E1,1.987322834E1
3.912008417E0,2.642454987E0,-9.081764374E0,1.129715744E1,1.473386503E1
3.921981417E0,2.182162170E0,-7.117249603E0,6.701713715E0,1.001648842E1
3.931955417E0,2.001637573E0,-5.442382507E0,2.492766266E0,6.311890682E0
3.941928417E0,2.101629639E0,-4.379293213E0,-1.059796143E-1,4.858630245E0
3.951901417E0,2.227966919E0,-3.716321869E0,-5.420228577E-1,4.366769241E0
3.961874417E0,2.016157379E0,-3.141666870E0,-1.107097778E0,3.893664956E0
3.971847417E0,7.170089722E-1,-2.611170044E0,-2.034569092E0,3.387001957E0
3.981820417E0,-3.791615295E-1,-2.117197266E0,-3.318598938E0,3.954666438E0
3.991794417E0,-9.487271118E-1,-1.113684082E0,-4.717889099E0,4.939519503E0
4.001767417E0,-1.315165100E0,-3.936813354E-1,-6.883136444E0,7.018704406E0
4.011740417E0,-5.754034424E-1,-3.385958862E-1,-9.289682007E0,9.313642042E0
4.021713417E0,8.828640747E-1,9.729766846E-2,-1.183334244E1,1.186663006E1
4.031686417E0,2.008373566E0,4.749623108E-1,-1.400996613E1,1.416115477E1
4.041659417E0,2.832859039E0,9.163943481E-1,-1.531525177E1,1.560198083E1
4.051633417E0,3.668271790E0,1.423988800E0,-1.646426239E1,1.692796202E1
4.061606417E0,3.934867401E0,1.827399902E0,-1.644854507E1,1.701109070E1
4.071579417E0,3.639232178E0,1.833237762E0,-1.500494705E1,1.554841495E1
4.081552417E0,2.965632935E0,1.855840759E0,-1.277712982E1,1.324742126E1
4.091525417E0,2.337089996E0,1.723066864E0,-1.042402313E1,1.082086907E1
4.101499417E0,1.677262115E0,1.690883789E0,-8.347541199E0,8.680653216E0
4.111472417E0,1.371897125E0,1.613045654E0,-6.783892822E0,7.106702458E0
4.121445417E0,1.552721100E0,1.423839111E0,-5.557493134E0,5.943398906E0
4.131418417E0,1.967957611E0,1.141226807E0,-4.589456177E0,5.122339678E0
4.141391417E0,2.132764893E0,1.219663696E0,-3.489094391E0,4.267322965E0
4.151364417E0,2.625540161E0,1.151705017E0,-2.228415985E0,3.631215139E0
4.161338417E0,3.199297028E0,5.005590820E-1,-3.132984924E-1,3.253339332E0
4.171311417E0,2.881058807E0,-4.959187317E-1,2.791245575E0,4.041965747E0
4.181284417E0,2.317331085E0,-1.240769806E0,5.883215790E0,6.443738131E0
4.191257417E0,2.124082947E0,-1.850451965E0,8.208031311E0,8.677999703E0
4.201230417E0,1.674268341E0,-2.647095337E0,9.542655945E0,1.004353377E1
4.211200333E0,1.637893982E0,-3.829336853E0,1.054901321E1,1.134143718E1
4.221173333E0,2.884351959E0,-6.076613617E0,1.358589798E1,1.515985960E1
4.231146333E0,4.395758972E0,-6.876999207E0,1.724548782E1,1.907937801E1
4.241119333E0,5.566324768E0,-7.007827148E0,1.965562592E1,2.159715821E1
4.251092333E0,5.278623047E0,-8.411607971E0,2.476240631E1,2.667950105E1
4.261066333E0,3.144810333E0,-7.750582581E0,2.884082520E1,3.002922843E1
4.271039333E0,8.201445007E-1,-7.232809296E0,3.135724228E1,3.219103618E1
4.281012333E0,6.689588928E-1,-7.240892487E0,3.231854324E1,3.312651910E1
4.290985333E0,1.651665344E0,-6.690037994E0,3.138044403E1,3.212813213E1
4.300958333E0,2.843187561E0,-5.751789093E0,2.918001984E1,2.987708739E1
4.310931333E0,3.901935883E0,-5.026696930E0,2.759137344E1,2.831566129E1
4.320905333E0,4.701123962E0,-4.008663940E0,2.860566422E1,2.926523498E1
4.330878333E0,5.516328735E0,-3.087329865E0,2.885579407E1,2.954011408E1
4.340851333E0,5.578748932E0,-3.204386444E0,2.856764328E1,2.928311416E1
4.350824333E0,4.841082916E0,-3.840413818E0,2.823503494E1,2.890332265E1
4.360797333E0,4.287983093E0,-4.637805634E0,2.690415253E1,2.763565565E1
4.370771333E0,3.783232727E0,-5.104085999E0,2.525787598E1,2.604467014E1
4.380744333E0,3.617976379E0,-5.441184998E0,2.378299301E1,2.466428600E1
4.390717333E0,3.480711823E0,-5.345683594E0,2.215976852E1,2.305964069E1
4.400690333E0,3.387306061E0,-5.575755157E0,2.053055649E1,2.154220596E1
4.410663333E0,3.013383636E0,-5.850134583E0,1.807805649E1,1.923852078E1
4.420637333E0,2.692600708E0,-6.130800934E0,1.506976227E1,1.649043824E1
4.430610333E0,2.033221893E0,-6.059549103E0,1.153785690E1,1.318993057E1
4.440583333E0,1.280886383E0,-5.386847992E0,7.559280396E0,9.370246598E0
4.450556333E0,5.818400574E-1,-4.332290955E0,3.991749115E0,5.919572938E0
4.460529333E0,-1.104702759E-1,-3.161276093E0,1.016087036E0,3.322394179E0
4.470503333E0,-2.219883728E-1,-2.248623962E0,-1.171314240E0,2.545106208E0
4.480476333E0,1.778302002E-1,-1.525926819E0,-2.569855957E0,2.994033379E0
4.490449333E0,4.128414917E-1,-6.821315002E-1,-2.865191803E0,2.974065492E0
4.500422333E0,1.682501221E-1,4.254153442E-1,-3.246149597E0,3.278227193E0
4.510395333E0,4.595443726E-2,1.207688599E0,-4.333338776E0,4.498716318E0
4.520369333E0,4.417314148E-1,1.448837128E0,-6.005212097E0,6.193288948E0
4.530342333E0,7.625143433E-1,1.500180359E0,-7.629783783E0,7.813166439E0
4.540315333E0,1.116079102E0,1.695374451E0,-8.926537170E0,9.154397465E0
4.550288333E0,1.300495605E0,2.350861359E0,-9.833800507E0,1.019418807E1
4.560261333E0,1.315165100E0,2.946921844E0,-9.899064789E0,1.041179578E1
4.570235333E0,1.222058716E0,3.836372223E0,-1.042806473E1,1.117835915E1
4.580208333E0,1.997446289E0,3.979774017E0,-1.201730988E1,1.281577659E1
4.590181333E0,3.166664886E0,3.594175873E0,-1.418929321E1,1.497604449E1
4.600154333E0,3.659589844E0,3.352278900E0,-1.565459610E1,1.642244655E1
4.610128333E0,3.866908722E0,3.271446991E0,-1.533022064E1,1.614530933E1
4.620101333E0,3.428021393E0,3.010389862E0,-1.358215576E1,1.432790051E1
4.630074333E0,2.797682190E0,2.613265686E0,-1.122590561E1,1.186073943E1
4.640047333E0,2.165247345E0,1.991758118E0,-8.901389465E0,9.374973647E0
4.650020333E0,1.629062347E0,1.512454834E0,-6.738686829E0,7.095862452E0
4.659994333E0,1.238374786E0,1.195563812E0,-4.768184509E0,5.069371604E0
4.669967333E0,1.209933929E0,1.027014313E0,-3.236569519E0,3.604730332E0
4.679940333E0,1.460363159E0,1.025517426E0,-2.346819763E0,2.948204462E0
4.689913333E0,1.738634491E0,4.620890808E-1,-1.011296997E0,2.063758181E0
4.699886333E0,2.723885651E0,-6.994953918E-1,1.117575989E0,3.026189507E0
4.709860333E0,4.198169861E0,-1.761686554E0,3.669469299E0,5.847493021E0
4.719833333E0,5.241799622E0,-2.857108612E0,6.319558411E0,8.693466018E0
4.729806333E0,5.595214691E0,-3.541485443E0,8.076305237E0,1.044390985E1
4.739779333E0,6.161636810E0,-4.773722992E0,9.653874664E0,1.240771919E1
4.749753333E0,6.357429657E0,-6.888525238E0,1.141526184E1,1.477081226E1
4.759726333E0,5.926326141E0,-8.810378723E0,1.356853409E1,1.722931316E1
4.769699333E0,6.237079926E0,-1.116423386E1,1.607537109E1,2.054163673E1
4.779672333E0,6.784790955E0,-1.348889969E1,1.901241348E1,2.427870815E1
4.789645333E0,6.686445465E0,-1.437191345E1,2.239702515E1,2.743878978E1
4.799619333E0,6.830895081E0,-1.497605713E1,2.626168854E1,3.099386552E1
4.809592333E0,7.824977875E0,-1.480915421E1,3.209760269E1,3.620493648E1
4.819565333E0,8.709039459E0,-1.271845184E1,3.538791046E1,3.859936000E1
4.829538333E0,8.798403625E0,-1.221295303E1,3.531171890E1,3.838600813E1
4.839512333E0,8.661139069E0,-1.179996185E1,3.332579865E1,3.639867147E1
4.849485333E0,7.511230316E0,-1.142199783E1,3.123794037E1,3.409823359E1
4.859458333E0,6.613397369E0,-1.042596909E1,2.834939713E1,3.092128997E1
4.869431333E0,6.341263275E0,-9.148525543E0,2.544573532E1,2.777395517E1
4.879404333E0,6.605014801E0,-8.173153839E0,2.395034500E1,2.615426714E1
4.889378333E0,7.015311584E0,-7.644453278E0,2.385873550E1,2.601713901E1
4.899351333E0,7.341932373E0,-7.394323425E0,2.393687302E1,2.610658690E1
4.909324333E0,7.291786652E0,-7.756270752E0,2.411590073E1,2.636108033E1
4.919297333E0,6.676116943E0,-7.912545776E0,2.418894882E1,2.631129345E1
4.929271333E0,5.646108856E0,-8.056696014E0,2.263982025E1,2.468502293E1
4.939244333E0,4.660408630E0,-8.567733307E0,1.988749374E1,2.215034695E1
4.949217333E0,3.585493927E0,-8.705147552E0,1.654269928E1,1.903408154E1
4.959190333E0,2.672243042E0,-8.010891266E0,1.295780411E1,1.546673686E1
4.969163333E0,2.161205750E0,-6.944508820E0,9.107510834E0,1.165520341E1
4.979137333E0,2.122436371E0,-5.922733612E0,5.696853333E0,8.487499483E0
4.989110333E0,2.414029999E0,-4.915328522E0,3.046015778E0,6.266275403E0
4.999083333E0,2.383792877E0,-3.718716888E0,9.123527527E-1,4.510400351E0
5.009056333E0,1.821112976E0,-2.528541870E0,-8.608598328E-1,3.232809322E0
5.019030333E0,1.129850464E0,-1.564097443E0,-2.072290649E0,2.831492789E0
5.029003333E0,5.297483826E-1,-5.697152710E-1,-2.834206238E0,2.939036209E0
5.038976333E0,3.974235535E-1,5.050497437E-1,-3.382965088E0,3.443468239E0
5.048949333E0,4.002676392E-1,1.428180084E0,-5.096002808E0,5.307462402E0
5.058922333E0,1.116677856E-1,1.903741150E0,-6.735842743E0,7.000591226E0
5.068896333E0,1.895059204E-1,2.135010223E0,-8.468489685E0,8.735530819E0
5.078869333E0,8.144563293E-1,2.333796844E0,-9.823621674E0,1.012983167E1
5.088842333E0,1.191222839E0,2.451152802E0,-1.123698257E1,1.156273926E1
5.098815333E0,1.820813599E0,2.608475647E0,-1.208227478E1,1.249403343E1
5.108789333E0,2.421963501E0,2.818937988E0,-1.251397705E1,1.305419244E1
5.118762333E0,2.482587433E0,2.974464569E0,-1.269719604E1,1.327514472E1
5.128735333E0,2.372416534E0,2.978206787E0,-1.240485397E1,1.297607329E1
5.138708333E0,2.032323761E0,2.993025970E0,-1.191866501E1,1.245564611E1
5.148681333E0,1.719624023E0,3.003204803E0,-1.102681961E1,1.155712320E1
5.158655333E0,1.631756744E0,2.832709351E0,-9.789792023E0,1.032118696E1
5.168628333E0,1.657203827E0,2.454745331E0,-8.568930817E0,9.066348466E0
5.178601333E0,1.868115234E0,2.079475708E0,-7.210655365E0,7.733538940E0
5.188574333E0,2.167492676E0,1.932331696E0,-5.788612518E0,6.476107254E0
5.198548333E0,2.593506775E0,1.824855194E0,-4.368216248E0,5.397933591E0
5.208521333E0,2.917882233E0,1.883084106E0,-2.555336151E0,4.311587332E0
5.218494792E0,3.143762512E0,1.659898224E0,-4.108955383E-1,3.578734412E0
5.228467792E0,3.367247772E0,9.108558655E-1,1.317111053E0,3.728645531E0
5.238440792E0,2.921474762E0,-2.200424194E-2,2.461780701E0,3.820453270E0
5.248414792E0,2.560874634E0,-1.158740387E0,3.128045197E0,4.205404252E0
5.258387792E0,2.248923340E0,-2.855312347E0,4.292773132E0,5.624799192E0
5.268360792E0,2.642754364E0,-5.075196075E0,6.264173584E0,8.484199227E0
5.278333792E0,3.303779755E0,-7.643854523E0,8.653205566E0,1.200922309E1
5.288307792E0,3.814667358E0,-1.042866348E1,1.395503036E1,1.783400072E1
5.298280792E0,4.839436340E0,-1.145013931E1,1.935984100E1,2.300715710E1
5.308253792E0,4.778513031E0,-1.148950745E1,2.087289459E1,2.430063161E1
5.318226792E0,4.222718811E0,-1.116198853E1,2.197086136E1,2.500280166E1
